Employee_ID,Gender,Age,Marital_Status,City,Department,Job_Role,Education,Experience_Years,Employment_Type,Joining_Date,Last_Working_Date,Tenure_Years,Salary,Performance_Rating,Performance_Improvement_Plan,Num_Trainings,Leave_Count,Manager_ID,Attrition
E104319,Female,22,Single,Chennai,Finance,Finance Manager,Bachelors,0.9,Full-time,2008-06-10,,17.38,31116,1,No,3,4,E101345,No
E104320,Male,30,Single,Hyderabad,IT,Software Engineer,Masters,10.0,Full-time,2009-11-15,,15.95,48557,4,No,0,8,E101857,No
E104321,Other,29,Single,Pune,IT,DevOps Engineer,Bachelors,5.2,Full-time,2017-04-11,,8.55,55205,4,No,2,6,E101990,No
E104322,Male,36,Single,Bengaluru,HR,HR Manager,PhD,11.1,Full-time,2016-02-09,,9.72,48660,2,No,4,8,E102080,No
E104323,Male,21,Single,Kolkata,IT,DevOps Engineer,Bachelors,1.0,Full-time,2011-05-24,,14.43,36116,4,No,2,4,E103631,No
E104324,Female,45,Married,Chennai,IT,DevOps Engineer,Masters,24.4,Full-time,2011-03-23,,14.6,79222,3,No,0,6,E101643,No
E104325,Female,27,Single,Chennai,R&D,Product Analyst,Bachelors,1.8,Full-time,2022-07-21,,3.27,39284,3,No,2,2,E104458,No
E104326,Male,32,Married,Hyderabad,Customer Support,Support Lead,Bachelors,4.8,Full-time,2017-04-01,,8.57,46359,3,No,2,7,E100800,No
E104327,Male,31,Single,Chennai,Marketing,Content Specialist,High School,6.9,Full-time,2010-10-03,2023-04-08,12.51,46036,2,Yes,1,12,E102119,Yes
E104328,Female,37,Single,Ahmedabad,Operations,Logistics Coordinator,Bachelors,13.6,Full-time,2015-11-12,,9.96,65057,2,No,3,3,E100504,No
E104329,Female,39,Single,Pune,Sales,Sales Representative,Bachelors,12.5,Full-time,2020-08-09,,5.22,55806,2,Yes,1,4,E103991,No
E104330,Female,25,Single,Ahmedabad,Customer Support,Support Lead,Masters,2.8,Full-time,2018-01-06,,7.81,37005,2,No,1,4,E103605,No
E104331,Male,32,Married,Kolkata,Customer Support,Support Lead,Bachelors,11.9,Full-time,2012-12-01,,12.91,51745,3,No,2,8,E102972,No
E104332,Female,42,Married,Kolkata,Finance,Accountant,Bachelors,19.7,Full-time,2018-10-03,,7.07,77322,4,No,2,3,E100058,No
E104333,Female,46,Single,Bengaluru,IT,Data Analyst,MBA,13.1,Full-time,2009-08-31,,16.16,65203,5,No,3,2,E101555,No
E104334,Male,45,Single,Ahmedabad,Operations,Operations Executive,Bachelors,23.9,Full-time,2009-02-15,,16.7,83946,3,No,2,6,E102933,No
E104335,Male,39,Single,Mumbai,Operations,Operations Executive,Bachelors,17.4,Full-time,2017-05-06,,8.48,67185,4,No,2,6,E103945,No
E104336,Male,25,Single,Bengaluru,Sales,Sales Representative,MBA,4.0,Full-time,2021-03-05,,4.65,36554,3,No,2,5,E104976,No
E104337,Male,41,Single,Pune,R&D,Scientist,MBA,15.5,Full-time,2010-02-01,,15.74,64664,2,No,2,8,E103072,No
E104338,Male,38,Single,Pune,R&D,Scientist,Masters,11.9,Full-time,2019-11-10,,5.97,60818,3,No,1,6,E103505,No
E104339,Male,32,Married,Pune,Operations,Logistics Coordinator,Bachelors,9.4,Full-time,2018-02-25,,7.67,56072,3,No,0,8,E100637,No
E104340,Male,32,Single,Hyderabad,HR,HR Executive,Bachelors,10.1,Full-time,2021-06-23,,4.35,50987,4,No,1,3,E103186,No
E104341,Female,29,Single,Bengaluru,Customer Support,Support Agent,Bachelors,3.5,Full-time,2018-09-10,,7.13,35155,4,No,1,11,,No
E104342,Male,32,Single,Chennai,R&D,Scientist,Bachelors,6.7,Full-time,2017-12-19,,7.86,50508,5,No,3,9,,No
E104343,Female,31,Married,Delhi,Operations,Operations Manager,High School,8.5,Full-time,2019-08-23,2025-01-24,5.42,53377,5,No,3,7,E103284,Yes
E104344,Male,28,Single,Chennai,Operations,Operations Manager,Masters,8.0,Full-time,2021-05-03,,4.49,45680,3,No,4,9,E100824,No
E104345,Female,33,Single,Mumbai,Sales,Sales Representative,MBA,7.3,Full-time,2010-07-17,,15.28,44228,3,No,1,3,E103671,No
E104346,Male,38,Married,Pune,R&D,Research Analyst,Bachelors,7.6,Full-time,2013-01-09,,12.8,49652,4,Yes,0,7,E101565,No
E104347,Female,37,Single,Ahmedabad,Marketing,Brand Manager,Bachelors,7.0,Full-time,2021-09-06,,4.14,48914,4,No,1,4,E101095,No
E104348,Female,24,Single,Kolkata,Finance,Financial Analyst,MBA,0.9,Full-time,2012-05-14,,13.46,38181,2,No,4,4,E100760,No
E104349,Female,32,Single,Mumbai,Operations,Logistics Coordinator,Bachelors,7.9,Contract,2011-07-05,2022-12-20,11.46,53945,4,No,0,6,E101445,Yes
E104350,Female,29,Married,Ahmedabad,IT,Software Engineer,MBA,1.8,Full-time,2018-07-22,,7.27,33852,3,No,3,7,,No
E104351,Female,39,Single,Chennai,IT,Junior Developer,Bachelors,8.5,Contract,2018-03-21,,7.61,55648,2,No,1,3,E102740,No
E104352,Female,26,Married,Kolkata,Finance,Finance Manager,Bachelors,2.0,Full-time,2020-10-07,,5.06,37297,3,No,3,9,E104848,No
E104353,Female,32,Married,Pune,R&D,Product Analyst,Bachelors,9.7,Full-time,2024-11-29,,0.91,53167,3,No,1,4,E100245,No
E104354,Female,28,Single,Mumbai,Sales,Sales Representative,Bachelors,5.2,Full-time,2016-12-18,,8.86,44984,4,No,6,4,E104303,No
E104355,Female,33,Married,Mumbai,IT,DevOps Engineer,Masters,13.0,Contract,2017-11-25,,7.92,65853,2,Yes,2,8,E100350,No
E104356,Male,32,Single,Bengaluru,Finance,Finance Manager,MBA,7.3,Full-time,2014-06-30,2018-12-26,4.49,48535,4,No,2,3,E100058,Yes
E104357,Male,32,Single,Pune,Finance,Financial Analyst,Bachelors,5.3,Full-time,2018-04-16,,7.53,44887,5,No,0,5,E103587,No
E104358,Male,25,Single,Ahmedabad,R&D,Scientist,Bachelors,1.9,Full-time,2015-01-30,,10.74,37156,2,No,4,5,E102688,No
E104359,Female,41,Married,Ahmedabad,HR,Recruiter,Masters,8.6,Full-time,2023-01-20,,2.77,44054,3,No,2,2,E100063,No
E104360,Male,32,Single,Mumbai,Marketing,Digital Marketing Executive,Masters,3.3,Full-time,2015-08-06,,10.23,41747,3,No,2,3,E102001,No
E104361,Male,31,Single,Pune,R&D,Research Analyst,Bachelors,8.2,Full-time,2023-08-29,,2.17,46886,5,No,2,6,E103505,No
E104362,Male,31,Single,Kolkata,Sales,Sales Manager,Bachelors,7.3,Full-time,2010-11-18,,14.94,48448,4,Yes,1,8,E103636,No
E104363,Male,21,Married,Mumbai,HR,HR Manager,Bachelors,0.0,Full-time,2019-09-05,,6.15,37488,3,No,1,8,E102428,No
E104364,Male,30,Single,Bengaluru,Operations,Operations Executive,Masters,4.8,Full-time,2024-04-05,,1.56,46775,4,No,1,7,E102933,No
E104365,Male,24,Married,Mumbai,IT,Senior Developer,Bachelors,1.1,Full-time,2012-04-23,,13.51,37433,2,No,6,9,E101857,No
E104366,Male,34,Married,Hyderabad,Sales,Sales Representative,Bachelors,7.0,Full-time,2017-07-14,2023-06-26,5.95,42539,2,No,4,2,E104742,Yes
E104367,Male,31,Married,Pune,HR,HR Manager,Bachelors,11.0,Full-time,2016-12-13,,8.87,53883,2,Yes,0,3,E104293,No
E104368,Male,32,Married,Ahmedabad,R&D,Scientist,MBA,4.3,Full-time,2024-11-23,,0.93,49165,3,No,3,10,E104748,No
E104369,Male,31,Single,Ahmedabad,Operations,Operations Manager,High School,5.4,Contract,2015-12-08,,9.89,39100,4,No,0,4,E102637,No
E104370,Male,32,Single,Delhi,Sales,Sales Manager,Bachelors,5.7,Full-time,2015-03-07,,10.64,39583,2,No,2,10,E103709,No
E104371,Male,28,Married,Hyderabad,Operations,Logistics Coordinator,Bachelors,4.2,Full-time,2022-02-11,,3.71,39966,3,No,0,7,E104888,No
E104372,Male,45,Married,Mumbai,IT,Software Engineer,Bachelors,11.4,Contract,2009-04-30,,16.5,56788,3,No,3,8,E103112,No
E104373,Female,23,Single,Delhi,R&D,Product Analyst,Masters,2.2,Full-time,2023-01-19,,2.77,41683,4,Yes,0,7,E102765,No
E104374,Female,34,Married,Pune,HR,HR Manager,Masters,8.8,Full-time,2010-01-01,,15.82,48515,3,No,3,6,E104461,No
E104375,Male,31,Single,Pune,Finance,Finance Manager,Masters,6.6,Full-time,2014-12-29,,10.83,44547,3,Yes,4,7,E103633,No
E104376,Male,40,Single,Bengaluru,Operations,Logistics Coordinator,MBA,13.5,Full-time,2017-02-09,,8.71,64164,3,No,2,9,E103284,No
E104377,Male,42,Single,Chennai,Sales,Sales Representative,Bachelors,9.0,Full-time,2024-07-29,2025-09-18,1.14,49164,3,No,3,8,E103584,Yes
E104378,Male,24,Single,Chennai,Sales,Sales Representative,Masters,3.3,Full-time,2011-09-11,,14.13,35897,2,No,4,8,,No
E104379,Male,30,Single,Ahmedabad,Marketing,Brand Manager,Bachelors,6.2,Full-time,2013-04-14,,12.54,49689,2,No,3,9,E102001,No
E104380,Female,22,Single,Bengaluru,Operations,Operations Executive,Masters,2.0,Full-time,2025-07-27,,0.25,36696,4,No,1,9,E103945,No
E104381,Female,32,Married,Mumbai,Customer Support,Support Lead,Masters,5.5,Full-time,2012-09-30,,13.08,43645,3,No,4,6,E101547,No
E104382,Female,37,Single,Kolkata,Sales,Sales Manager,Masters,16.9,Full-time,2015-02-03,,10.73,67422,4,No,1,4,E104739,No
E104383,Male,42,Single,Ahmedabad,HR,HR Manager,Bachelors,8.6,Full-time,2018-01-16,,7.78,55825,3,No,3,8,E100349,No
E104384,Male,37,Married,Delhi,Finance,Financial Analyst,High School,8.2,Full-time,2019-12-17,,5.86,47738,4,No,3,1,E102683,No
E104385,Female,37,Single,Hyderabad,HR,HR Executive,Bachelors,5.0,Full-time,2012-01-19,,13.77,42920,3,No,2,5,E102721,No
E104386,Male,29,Single,Kolkata,HR,HR Manager,Bachelors,3.1,Full-time,2017-11-06,,7.98,39067,3,No,0,7,,No
E104387,Male,39,Single,Bengaluru,Finance,Financial Analyst,Bachelors,16.2,Full-time,2018-02-23,2022-09-26,4.59,66133,5,No,2,6,E101407,Yes
E104388,Female,21,Married,Ahmedabad,IT,Data Analyst,MBA,0.0,Full-time,2014-12-06,,10.89,29067,3,No,1,3,E101513,No
E104389,Male,26,Single,Ahmedabad,R&D,Scientist,Bachelors,4.2,Full-time,2022-08-16,,3.2,46711,1,No,1,5,E101725,No
E104390,Female,42,Single,Kolkata,Finance,Financial Analyst,Masters,13.1,Full-time,2016-07-31,,9.24,57654,4,No,2,11,E102133,No
E104391,Female,30,Single,Kolkata,HR,HR Manager,Masters,6.7,Full-time,2013-11-20,2016-05-26,2.51,45463,4,No,3,15,E102576,Yes
E104392,Male,35,Single,Bengaluru,Operations,Operations Executive,Bachelors,10.5,Full-time,2024-07-25,,1.26,54126,4,No,1,3,E101365,No
E104393,Female,38,Married,Delhi,Marketing,Content Specialist,Bachelors,9.5,Full-time,2018-05-20,,7.44,56192,4,No,1,4,E100556,No
E104394,Female,32,Married,Mumbai,Sales,Sales Manager,Bachelors,8.7,Full-time,2012-04-24,,13.51,53853,3,No,1,13,E104053,No
E104395,Female,28,Married,Hyderabad,R&D,Research Analyst,MBA,3.6,Full-time,2023-01-11,,2.8,39688,3,No,2,6,E100245,No
E104396,Female,36,Single,Delhi,Customer Support,Support Agent,Bachelors,12.6,Full-time,2025-02-09,,0.71,54223,4,No,3,5,E101217,No
E104397,Female,32,Single,Pune,Marketing,Digital Marketing Executive,Bachelors,6.9,Full-time,2015-12-03,,9.9,51693,4,No,2,7,E103500,No
E104398,Male,39,Married,Kolkata,Operations,Operations Manager,Bachelors,10.9,Full-time,2012-08-29,,13.16,54035,3,No,1,4,E101684,No
E104399,Female,25,Single,Mumbai,Marketing,Digital Marketing Executive,Bachelors,2.6,Full-time,2010-12-21,,14.85,29594,4,No,2,11,E100080,No
E104400,Female,36,Single,Mumbai,Operations,Operations Executive,Bachelors,7.0,Full-time,2019-10-15,,6.04,46331,3,No,2,3,,No
E104401,Male,29,Single,Chennai,IT,Software Engineer,Bachelors,7.8,Full-time,2022-11-22,,2.93,52687,4,Yes,3,7,E101061,No
E104402,Male,30,Single,Chennai,IT,DevOps Engineer,Bachelors,8.2,Full-time,2018-02-14,,7.7,57242,4,No,3,8,E103742,No
E104403,Male,28,Single,Kolkata,Finance,Financial Analyst,Bachelors,2.1,Full-time,2021-10-12,,4.04,30556,3,No,3,7,E103224,No
E104404,Female,31,Married,Hyderabad,Operations,Logistics Coordinator,Masters,0.0,Full-time,2018-01-04,,7.81,33420,4,No,1,14,,No
E104405,Female,32,Married,Hyderabad,R&D,Scientist,Bachelors,8.5,Full-time,2009-08-20,,16.19,53428,3,No,0,5,E100746,No
E104406,Male,33,Single,Kolkata,Finance,Accountant,Bachelors,9.2,Full-time,2021-07-15,,4.29,48886,3,No,0,9,E100758,No
E104407,Male,33,Married,Ahmedabad,Sales,Sales Representative,Bachelors,10.9,Full-time,2012-03-09,,13.64,45567,3,No,3,14,E103989,No
E104408,Male,43,Married,Chennai,Sales,Sales Executive,Bachelors,10.9,Full-time,2021-05-21,,4.44,53588,3,No,1,3,E103830,No
E104409,Male,34,Single,Chennai,Sales,Sales Manager,High School,6.6,Full-time,2015-02-25,,10.67,41410,2,Yes,2,5,E103656,No
E104410,Male,34,Single,Mumbai,HR,Recruiter,Bachelors,6.9,Full-time,2020-01-23,,5.76,46788,2,No,2,3,E102718,No
E104411,Female,43,Married,Pune,Sales,Sales Executive,Bachelors,8.9,Full-time,2015-12-06,,9.89,45380,4,Yes,1,8,E104742,No
E104412,Female,45,Single,Delhi,Marketing,Content Specialist,Bachelors,17.8,Full-time,2009-12-10,,15.88,61271,4,No,2,4,E102736,No
E104413,Female,30,Single,Kolkata,Operations,Logistics Coordinator,High School,5.7,Full-time,2012-02-11,2017-07-24,5.45,50560,3,No,2,7,E102180,Yes
E104414,Male,21,Married,Kolkata,Customer Support,Support Lead,Bachelors,0.2,Contract,2011-03-21,,14.61,23407,2,No,4,4,E103278,No
E104415,Female,30,Single,Pune,Marketing,Brand Manager,Bachelors,5.7,Full-time,2023-08-14,2024-03-10,0.57,40376,2,No,2,11,E102736,Yes
E104416,Female,33,Single,Kolkata,Customer Support,Support Agent,Masters,13.0,Full-time,2014-06-26,,11.34,57369,4,Yes,1,3,E102443,No
E104417,Male,36,Married,Ahmedabad,Sales,Sales Executive,Bachelors,11.5,Full-time,2011-01-18,,14.78,52541,4,Yes,1,7,E100249,No
E104418,Female,31,Married,Bengaluru,HR,HR Executive,Bachelors,3.0,Full-time,2016-11-15,,8.95,39207,2,No,1,4,E101574,No
E104419,Male,26,Married,Delhi,Customer Support,Support Lead,Bachelors,2.1,Full-time,2023-02-09,,2.72,34495,3,No,5,1,E102983,No
E104420,Male,31,Single,Chennai,IT,Software Engineer,Bachelors,0.8,Full-time,2018-03-03,2019-04-05,1.09,38146,4,No,2,2,E103351,Yes
E104421,Female,26,Single,Bengaluru,Marketing,Digital Marketing Executive,Bachelors,2.2,Full-time,2025-09-23,,0.1,41783,1,Yes,1,8,E101627,No
E104422,Male,29,Divorced,Bengaluru,Customer Support,Support Agent,High School,1.4,Full-time,2019-01-17,,6.78,30532,2,No,2,4,E103502,No
E104423,Female,38,Single,Bengaluru,Marketing,Content Specialist,Masters,6.2,Full-time,2013-02-14,,12.7,45518,3,No,1,7,E104050,No
E104424,Female,25,Single,Chennai,HR,HR Manager,Bachelors,4.2,Full-time,2023-01-15,2025-02-08,2.07,35334,3,No,2,7,E100349,Yes
E104425,Male,31,Single,Chennai,IT,Senior Developer,Bachelors,7.5,Full-time,2014-08-19,,11.19,47854,2,No,2,4,E104923,No
E104426,Male,29,Married,Kolkata,R&D,Scientist,Bachelors,3.0,Full-time,2014-01-06,,11.81,40235,3,No,3,1,E104134,No
E104427,Male,41,Married,Bengaluru,R&D,Product Analyst,Bachelors,0.1,Full-time,2017-08-11,,8.21,38061,2,No,1,5,E104222,No
E104428,Male,35,Married,Ahmedabad,Finance,Accountant,Bachelors,6.2,Full-time,2022-04-27,,3.5,46007,3,No,3,10,E101045,No
E104429,Male,22,Single,Chennai,Operations,Logistics Coordinator,Masters,1.3,Full-time,2008-04-21,,17.52,35542,3,No,0,5,E100637,No
E104430,Male,28,Single,Chennai,R&D,Product Analyst,High School,3.9,Full-time,2010-02-17,,15.69,41469,3,No,4,7,E100790,No
E104431,Female,30,Single,Mumbai,HR,HR Executive,PhD,6.9,Full-time,2010-06-20,,15.36,37933,1,No,2,2,E103186,No
E104432,Male,26,Single,Mumbai,Operations,Logistics Coordinator,Bachelors,5.4,Full-time,2010-01-12,,15.79,44254,3,No,2,5,E104400,No
E104433,Male,30,Divorced,Bengaluru,Finance,Financial Analyst,High School,6.4,Contract,2016-08-05,,9.23,41491,3,No,0,7,E102722,No
E104434,Female,37,Single,Hyderabad,Sales,Sales Representative,High School,12.0,Full-time,2013-01-31,,12.74,54553,3,No,2,5,E102676,No
E104435,Male,32,Single,Bengaluru,Finance,Financial Analyst,Bachelors,3.1,Contract,2018-08-30,,7.16,38010,3,Yes,4,5,E101916,No
E104436,Male,24,Single,Pune,HR,Recruiter,Bachelors,1.4,Full-time,2009-01-13,,16.79,30893,1,No,3,5,E104554,No
E104437,Female,35,Single,Delhi,Operations,Operations Executive,Bachelors,15.0,Full-time,2008-02-16,,17.7,68349,4,No,1,2,E104438,No
E104438,Female,21,Single,Pune,Operations,Operations Manager,Masters,1.0,Full-time,2013-01-24,,12.76,33599,4,No,2,7,,No
E104439,Male,33,Single,Pune,Operations,Logistics Coordinator,Bachelors,7.9,Full-time,2022-08-17,,3.2,44326,3,No,2,8,E101520,No
E104440,Female,28,Single,Kolkata,Sales,Sales Executive,Masters,1.3,Contract,2016-11-25,2021-09-16,4.81,31448,3,No,1,7,E101413,Yes
E104441,Male,29,Single,Chennai,Operations,Logistics Coordinator,Bachelors,8.4,Full-time,2017-12-14,,7.87,50515,2,No,1,5,E101365,No
E104442,Female,38,Single,Delhi,Marketing,Digital Marketing Executive,Bachelors,9.7,Full-time,2010-11-18,2022-03-03,11.29,50749,2,No,2,5,E101765,Yes
E104443,Female,35,Single,Delhi,R&D,Product Analyst,Masters,9.6,Full-time,2019-09-21,,6.1,50703,4,No,2,6,,No
E104444,Female,41,Married,Ahmedabad,HR,HR Manager,Bachelors,17.8,Full-time,2010-07-17,,15.28,68484,4,No,1,7,E101792,No
E104445,Male,28,Married,Hyderabad,HR,HR Executive,Masters,6.2,Full-time,2016-03-03,2019-10-04,3.59,51078,3,No,1,12,E100204,Yes
E104446,Male,25,Single,Ahmedabad,Customer Support,Support Lead,MBA,4.2,Contract,2024-01-05,,1.81,35920,3,No,4,3,E100286,No
E104447,Female,29,Single,Kolkata,Marketing,Digital Marketing Executive,MBA,6.1,Full-time,2015-02-13,,10.7,40573,4,No,1,4,E101934,No
E104448,Male,26,Single,Hyderabad,Sales,Sales Representative,Masters,2.6,Full-time,2010-01-13,,15.79,38571,4,No,1,1,E104080,No
E104449,Female,24,Single,Delhi,R&D,Scientist,High School,2.0,Full-time,2010-07-17,,15.28,27158,3,No,1,7,E104074,No
E104450,Male,28,Married,Delhi,HR,Recruiter,Bachelors,3.1,Full-time,2022-07-30,,3.25,40069,3,No,3,5,E102577,No
E104451,Male,38,Single,Ahmedabad,HR,HR Manager,MBA,2.0,Contract,2017-06-18,,8.36,37857,3,No,4,3,E104554,No
E104452,Male,26,Single,Pune,Marketing,Digital Marketing Executive,Bachelors,3.2,Full-time,2016-12-11,2025-03-19,8.27,32455,2,Yes,2,3,,Yes
E104453,Female,26,Married,Bengaluru,Sales,Sales Representative,Bachelors,3.0,Full-time,2017-06-12,,8.38,31047,4,Yes,3,3,E104742,No
E104454,Male,38,Married,Delhi,Marketing,Digital Marketing Executive,Masters,10.5,Full-time,2018-08-11,,7.21,45280,3,No,4,4,E103308,No
E104455,Female,36,Single,Bengaluru,Operations,Operations Manager,MBA,11.5,Full-time,2009-05-26,,16.42,55412,3,No,1,6,E104318,No
E104456,Male,28,Single,Hyderabad,Customer Support,Support Lead,High School,2.0,Full-time,2021-05-27,2023-07-08,2.11,38379,4,No,2,6,E100220,Yes
E104457,Female,27,Single,Kolkata,HR,Recruiter,Bachelors,3.5,Full-time,2024-11-25,,0.92,33545,4,No,1,8,E102756,No
E104458,Male,31,Single,Chennai,R&D,Scientist,Bachelors,7.1,Full-time,2014-01-23,,11.76,54099,4,No,4,10,,No
E104459,Male,29,Single,Hyderabad,Operations,Operations Executive,Masters,5.1,Full-time,2012-10-12,,13.04,48017,3,No,4,6,E104101,No
E104460,Male,29,Married,Kolkata,R&D,Product Analyst,Bachelors,6.4,Full-time,2022-03-11,,3.63,48396,3,No,2,9,E102688,No
E104461,Male,42,Married,Mumbai,HR,Recruiter,Bachelors,19.5,Full-time,2020-12-06,,4.89,68664,3,No,2,4,,No
E104462,Female,35,Divorced,Chennai,Operations,Operations Manager,High School,12.1,Full-time,2023-08-07,2025-08-25,2.05,58887,4,No,2,7,E100892,Yes
E104463,Female,44,Married,Hyderabad,Operations,Logistics Coordinator,Bachelors,14.9,Full-time,2013-12-31,2019-02-28,5.16,68015,3,No,2,7,E103824,Yes
E104464,Female,35,Married,Kolkata,Operations,Logistics Coordinator,Masters,11.9,Full-time,2010-02-07,,15.72,51277,3,No,0,10,E101365,No
E104465,Male,28,Married,Delhi,Customer Support,Support Lead,MBA,3.4,Full-time,2018-11-06,,6.98,27813,4,No,2,7,E100448,No
E104466,Male,32,Single,Ahmedabad,Operations,Operations Executive,High School,5.3,Full-time,2010-08-04,,15.23,40711,4,No,2,10,E102642,No
E104467,Male,41,Married,Mumbai,Operations,Logistics Coordinator,Bachelors,10.1,Full-time,2020-08-30,,5.16,59017,3,No,3,5,E104116,No
E104468,Female,27,Single,Pune,Sales,Sales Manager,Masters,1.9,Full-time,2019-04-06,,6.56,32582,3,No,2,3,E103042,No
E104469,Male,21,Single,Mumbai,HR,Recruiter,Masters,0.0,Full-time,2021-08-07,2025-02-27,3.56,31912,2,No,2,5,E102576,Yes
E104470,Male,21,Married,Pune,IT,Senior Developer,MBA,1.0,Full-time,2023-06-23,,2.35,37830,1,Yes,4,7,E103020,No
E104471,Female,30,Single,Mumbai,Customer Support,Support Agent,Bachelors,7.1,Contract,2024-07-01,,1.33,47363,2,No,0,5,E101022,No
E104472,Male,32,Married,Bengaluru,Sales,Sales Manager,Bachelors,7.8,Full-time,2018-04-29,,7.5,48149,3,No,2,7,E100207,No
E104473,Male,31,Single,Bengaluru,Operations,Logistics Coordinator,Bachelors,3.8,Full-time,2012-02-27,,13.67,39708,2,No,0,2,E101527,No
E104474,Male,38,Single,Chennai,Operations,Operations Manager,Bachelors,18.0,Full-time,2024-12-20,,0.85,77092,3,No,3,5,E102642,No
E104475,Male,35,Single,Hyderabad,Customer Support,Support Agent,Masters,12.3,Full-time,2011-11-30,2023-03-21,11.3,56857,3,No,3,3,E100127,Yes
E104476,Male,24,Married,Ahmedabad,R&D,Research Analyst,Bachelors,2.4,Full-time,2025-08-04,,0.23,37693,2,Yes,1,5,E103793,No
E104477,Female,31,Single,Hyderabad,HR,Recruiter,Masters,9.8,Full-time,2013-05-07,,12.48,57455,3,No,0,8,E100719,No
E104478,Male,36,Single,Hyderabad,R&D,Scientist,Bachelors,4.4,Full-time,2022-11-10,,2.97,46125,4,Yes,2,5,E102331,No
E104479,Male,39,Married,Chennai,Operations,Logistics Coordinator,MBA,11.5,Full-time,2008-01-18,,17.78,53478,3,No,6,8,E104066,No
E104480,Female,39,Married,Ahmedabad,Operations,Operations Manager,Masters,2.9,Full-time,2021-08-11,,4.21,38166,4,No,2,9,E102637,No
E104481,Male,35,Single,Ahmedabad,Finance,Accountant,Masters,5.5,Full-time,2012-12-27,,12.84,39196,3,No,1,9,,No
E104482,Female,27,Single,Bengaluru,HR,HR Manager,Masters,4.6,Full-time,2010-04-15,,15.54,41669,3,No,3,4,E104103,No
E104483,Female,28,Single,Pune,HR,HR Executive,High School,4.3,Full-time,2023-03-04,,2.65,46762,1,No,4,3,E100871,No
E104484,Female,27,Married,Hyderabad,Sales,Sales Executive,Bachelors,5.8,Full-time,2011-10-28,,14.0,41917,2,No,1,1,E103709,No
E104485,Female,30,Married,Bengaluru,Finance,Financial Analyst,Bachelors,7.0,Full-time,2025-08-12,,0.21,41863,3,No,0,4,E103348,No
E104486,Female,24,Single,Ahmedabad,Finance,Finance Manager,Masters,1.9,Full-time,2025-02-19,,0.69,38256,3,No,1,9,E100557,No
E104487,Female,31,Divorced,Mumbai,Marketing,Digital Marketing Executive,Masters,9.7,Full-time,2020-08-07,,5.22,50794,3,No,3,7,E101765,No
E104488,Male,25,Single,Delhi,R&D,Product Analyst,Bachelors,3.6,Full-time,2020-06-03,,5.4,44885,3,No,2,5,E100790,No
E104489,Male,25,Single,Chennai,IT,Data Analyst,High School,3.6,Full-time,2022-01-03,,3.82,39652,3,No,4,10,E101643,No
E104490,Female,28,Single,Chennai,Finance,Financial Analyst,Masters,6.5,Full-time,2022-04-23,,3.52,48286,4,No,1,8,E102237,No
E104491,Male,33,Single,Delhi,Marketing,Content Specialist,Masters,12.1,Full-time,2017-12-27,2018-11-02,0.85,57361,2,No,2,5,E100553,Yes
